,Vehicle ID,Trip ID,Route ID,Direction,Schedule Relationship,Current Stop Sequence,Current Stop ID,Timestamp,Location
4018,G815,12001-2-13-170-1233,135,0.0,0.0,2.0,0379-04,2025-04-09 23:36:16,35.69956970214844 139.71917724609375
4019,G817,12001-2-13-170-1213,135,0.0,0.0,11.0,0334-03,2025-04-09 23:36:28,35.693267822265625 139.70191955566406
4020,X296,12301-2-13-170-1203,138,0.0,0.0,19.0,0715-02,2025-04-09 23:36:32,35.69274139404297 139.70416259765625
4021,Z546,12302-1-13-170-1224,138,1.0,0.0,7.0,1189-01,2025-04-09 23:36:38,35.697818756103516 139.71282958984375
4022,F567,24101-1-21-170-1223,148,1.0,0.0,6.0,1092-02,2025-04-09 23:35:16,35.69756317138672 139.6750030517578
4023,K232,24101-1-21-170-1156,148,1.0,0.0,25.0,0524-01,2025-04-09 23:36:04,35.744178771972656 139.67279052734375
4024,C215,24101-1-21-170-1128,148,1.0,0.0,42.0,0403-01,2025-04-09 23:35:47,35.76858901977539 139.73475646972656
4025,L317,24101-2-21-170-1234,148,0.0,0.0,2.0,0198-02,2025-04-09 23:36:34,35.755672454833984 139.73715209960938
4026,C216,24101-2-21-170-1206,148,0.0,0.0,22.0,1517-01,2025-04-09 23:36:26,35.74604797363281 139.67564392089844
4027,A599,24101-2-21-170-1138,148,0.0,0.0,36.0,1277-01,2025-04-09 23:35:43,35.69808578491211 139.65753173828125
4028,F566,24006-1-21-170-1221,158,1.0,0.0,12.0,0964-02,2025-04-09 23:36:30,35.69394302368164 139.69454956054688
4029,E400,24006-2-21-170-1226,158,0.0,0.0,5.0,1388-02,2025-04-09 23:35:13,35.69727325439453 139.67950439453125
4030,T262,24302-1-21-170-1223,158,1.0,0.0,9.0,1399-01,2025-04-09 23:35:41,35.68887710571289 139.6549835205078
4031,B725,24302-2-21-170-1215,158,0.0,0.0,14.0,0781-02,2025-04-09 23:35:45,35.69546890258789 139.65447998046875
4032,B715,24001-1-06-170-1234,169,1.0,0.0,2.0,0863-01,2025-04-09 23:36:06,35.63444900512695 139.73806762695312
4033,L308,24001-1-06-170-1213,169,1.0,0.0,10.0,1357-02,2025-04-09 23:34:39,35.649986267089844 139.72235107421875
4034,H859,24001-1-06-170-1152,169,1.0,0.0,21.0,0574-02,2025-04-09 23:33:58,35.68355941772461 139.71974182128906
4035,T245,24001-2-21-170-1229,169,0.0,0.0,3.0,2001-01,2025-04-09 23:35:41,35.69123840332031 139.70416259765625
4036,F568,24001-2-21-170-1207,169,0.0,0.0,15.0,0014-01,2025-04-09 23:35:01,35.67133712768555 139.7246551513672
4037,H177,24001-2-06-170-1145,169,0.0,0.0,27.0,0867-02,2025-04-09 23:36:06,35.63878631591797 139.73487854003906
4038,E514,44201-1-37-170-1234,122,1.0,0.0,2.0,1516-01,2025-04-09 23:36:26,35.737483978271484 139.66888427734375
4039,F584,44201-1-37-170-1214,122,1.0,0.0,13.0,1529-05,2025-04-09 23:35:57,35.7219352722168 139.70632934570312
4040,G745,44201-1-37-170-1204,122,1.0,0.0,20.0,0799-02,2025-04-09 23:35:23,35.7138557434082 139.72604370117188
4041,F577,44201-1-37-170-1154,122,1.0,0.0,25.0,0140-02,2025-04-09 23:36:11,35.70376968383789 139.7267608642578
4042,F576,44201-1-37-170-1144,122,1.0,0.0,29.0,0102-02,2025-04-09 23:33:30,35.69490432739258 139.7248992919922
4043,F583,44201-1-37-170-1133,122,1.0,0.0,35.0,0334-03,2025-04-09 23:35:12,35.693267822265625 139.70191955566406
4044,F582,44201-2-37-170-1226,122,0.0,0.0,5.0,1235-02,2025-04-09 23:35:27,35.69133377075195 139.7129364013672
4045,L330,44201-2-37-170-1216,122,0.0,0.0,10.0,0141-02,2025-04-09 23:35:59,35.6984977722168 139.72579956054688
4046,E512,44201-2-37-170-1206,122,0.0,0.0,18.0,1531-01,2025-04-09 23:36:04,35.71505355834961 139.72450256347656
4047,K254,44201-2-37-170-1157,122,0.0,0.0,22.0,1530-01,2025-04-09 23:34:15,35.71987533569336 139.71099853515625
4048,C245,44201-2-37-170-1148,122,0.0,0.0,28.0,1486-01,2025-04-09 23:34:40,35.722782135009766 139.68887329101562
4049,G744,44201-2-37-170-1139,122,0.0,0.0,34.0,0162-01,2025-04-09 23:35:56,35.736263275146484 139.6721954345703
4050,C221,44201-2-37-170-1130,122,0.0,0.0,35.0,1516-02,2025-04-09 23:36:17,35.73759460449219 139.66822814941406
4051,F578,44210-1-37-170-1218,122,1.0,0.0,10.0,1486-02,2025-04-09 23:36:19,35.72273635864258 139.6904296875
4052,E397,20201-1-33-170-1232,147,1.0,0.0,3.0,1174-03,2025-04-09 23:36:24,35.70939636230469 139.71600341796875
4053,D361,20201-1-33-170-1211,147,1.0,0.0,11.0,0715-02,2025-04-09 23:34:31,35.69274139404297 139.70416259765625
4054,E518,20201-2-33-170-1220,147,0.0,0.0,5.0,0227-01,2025-04-09 23:34:41,35.69718933105469 139.7071990966797
4055,L309,12001-1-13-170-1220,135,1.0,0.0,8.0,1019-01,2025-04-09 23:35:22,35.701255798339844 139.7157745361328
4056,G815,12001-2-13-170-1233,135,0.0,0.0,2.0,0379-04,2025-04-09 23:36:16,35.69956970214844 139.71917724609375
4057,G817,12001-2-13-170-1213,135,0.0,0.0,11.0,0334-03,2025-04-09 23:36:28,35.693267822265625 139.70191955566406
4058,X296,12301-2-13-170-1203,138,0.0,0.0,19.0,0715-02,2025-04-09 23:36:32,35.69274139404297 139.70416259765625
4059,Z546,12302-1-13-170-1224,138,1.0,0.0,7.0,1189-01,2025-04-09 23:36:38,35.697818756103516 139.71282958984375
4060,F567,24101-1-21-170-1223,148,1.0,0.0,6.0,1092-02,2025-04-09 23:35:16,35.69756317138672 139.6750030517578
4061,K232,24101-1-21-170-1156,148,1.0,0.0,25.0,0524-01,2025-04-09 23:36:04,35.744178771972656 139.67279052734375
4062,C215,24101-1-21-170-1128,148,1.0,0.0,42.0,0403-01,2025-04-09 23:35:47,35.76858901977539 139.73475646972656
4063,L317,24101-2-21-170-1234,148,0.0,0.0,2.0,0198-02,2025-04-09 23:36:34,35.755672454833984 139.73715209960938
4064,C216,24101-2-21-170-1206,148,0.0,0.0,22.0,1517-01,2025-04-09 23:36:26,35.74604797363281 139.67564392089844
4065,A599,24101-2-21-170-1138,148,0.0,0.0,36.0,1277-01,2025-04-09 23:35:43,35.69808578491211 139.65753173828125
4066,F566,24006-1-21-170-1221,158,1.0,0.0,12.0,0964-02,2025-04-09 23:36:30,35.69394302368164 139.69454956054688
4067,E400,24006-2-21-170-1226,158,0.0,0.0,5.0,1388-02,2025-04-09 23:35:13,35.69727325439453 139.67950439453125
4068,T262,24302-1-21-170-1223,158,1.0,0.0,9.0,1399-01,2025-04-09 23:35:41,35.68887710571289 139.6549835205078
4069,B725,24302-2-21-170-1215,158,0.0,0.0,14.0,0781-02,2025-04-09 23:35:45,35.69546890258789 139.65447998046875
4070,B715,24001-1-06-170-1234,169,1.0,0.0,2.0,0863-01,2025-04-09 23:36:06,35.63444900512695 139.73806762695312
4071,L308,24001-1-06-170-1213,169,1.0,0.0,10.0,1357-02,2025-04-09 23:34:39,35.649986267089844 139.72235107421875
4072,H859,24001-1-06-170-1152,169,1.0,0.0,21.0,0574-02,2025-04-09 23:33:58,35.68355941772461 139.71974182128906
4073,T245,24001-2-21-170-1229,169,0.0,0.0,3.0,2001-01,2025-04-09 23:35:41,35.69123840332031 139.70416259765625
4074,F568,24001-2-21-170-1207,169,0.0,0.0,15.0,0014-01,2025-04-09 23:35:01,35.67133712768555 139.7246551513672
4075,H177,24001-2-06-170-1145,169,0.0,0.0,27.0,0867-02,2025-04-09 23:36:06,35.63878631591797 139.73487854003906
4076,E514,44201-1-37-170-1234,122,1.0,0.0,2.0,1516-01,2025-04-09 23:36:26,35.737483978271484 139.66888427734375
4077,F584,44201-1-37-170-1214,122,1.0,0.0,14.0,1529-15,2025-04-09 23:36:41,35.72096252441406 139.70822143554688
4078,G745,44201-1-37-170-1204,122,1.0,0.0,20.0,0799-02,2025-04-09 23:35:23,35.7138557434082 139.72604370117188
4079,F577,44201-1-37-170-1154,122,1.0,0.0,26.0,0139-02,2025-04-09 23:36:47,35.70233917236328 139.7267303466797
4080,F576,44201-1-37-170-1144,122,1.0,0.0,29.0,0102-02,2025-04-09 23:33:30,35.69490432739258 139.7248992919922
4081,F583,44201-1-37-170-1133,122,1.0,0.0,35.0,0334-03,2025-04-09 23:35:12,35.693267822265625 139.70191955566406
4082,K253,44201-2-37-170-1237,122,0.0,0.0,1.0,0702-08,2025-04-09 23:36:59,35.6918830871582 139.6988983154297
4083,F582,44201-2-37-170-1226,122,0.0,0.0,5.0,1235-02,2025-04-09 23:35:27,35.69133377075195 139.7129364013672
4084,L330,44201-2-37-170-1216,122,0.0,0.0,11.0,0139-01,2025-04-09 23:36:48,35.70222854614258 139.7265625
4085,E512,44201-2-37-170-1206,122,0.0,0.0,18.0,1531-01,2025-04-09 23:36:04,35.71505355834961 139.72450256347656
4086,K254,44201-2-37-170-1157,122,0.0,0.0,23.0,1529-02,2025-04-09 23:37:05,35.721649169921875 139.70654296875
4087,C245,44201-2-37-170-1148,122,0.0,0.0,28.0,1486-01,2025-04-09 23:34:40,35.722782135009766 139.68887329101562
4088,G744,44201-2-37-170-1139,122,0.0,0.0,35.0,1516-02,2025-04-09 23:36:48,35.73759460449219 139.66822814941406
4089,F578,44210-1-37-170-1218,122,1.0,0.0,10.0,1486-02,2025-04-09 23:36:19,35.72273635864258 139.6904296875
4090,E397,20201-1-33-170-1232,147,1.0,0.0,3.0,1174-03,2025-04-09 23:36:24,35.70939636230469 139.71600341796875
4091,D361,20201-1-33-170-1211,147,1.0,0.0,12.0,0334-03,2025-04-09 23:36:54,35.693267822265625 139.70191955566406
4092,E518,20201-2-33-170-1220,147,0.0,0.0,5.0,0227-01,2025-04-09 23:34:41,35.69718933105469 139.7071990966797
4093,L309,12001-1-13-170-1220,135,1.0,0.0,9.0,0518-01,2025-04-09 23:36:48,35.70102310180664 139.7187042236328
4094,G815,12001-2-13-170-1233,135,0.0,0.0,2.0,0379-04,2025-04-09 23:36:16,35.69956970214844 139.71917724609375
4095,G817,12001-2-13-170-1213,135,0.0,0.0,11.0,0334-03,2025-04-09 23:36:28,35.693267822265625 139.70191955566406
4096,X296,12301-2-13-170-1203,138,0.0,0.0,19.0,0715-02,2025-04-09 23:36:32,35.69274139404297 139.70416259765625
4097,Z546,12302-1-13-170-1224,138,1.0,0.0,7.0,1189-01,2025-04-09 23:36:38,35.697818756103516 139.71282958984375
4098,F567,24101-1-21-170-1223,148,1.0,0.0,7.0,1112-02,2025-04-09 23:36:39,35.697452545166016 139.67172241210938
4099,K232,24101-1-21-170-1156,148,1.0,0.0,26.0,1517-02,2025-04-09 23:36:51,35.746219635009766 139.67564392089844
4100,C215,24101-1-21-170-1128,148,1.0,0.0,42.0,0403-01,2025-04-09 23:35:47,35.76858901977539 139.73475646972656
4101,L317,24101-2-21-170-1234,148,0.0,0.0,2.0,0198-02,2025-04-09 23:36:34,35.755672454833984 139.73715209960938
4102,C216,24101-2-21-170-1206,148,0.0,0.0,22.0,1517-01,2025-04-09 23:36:26,35.74604797363281 139.67564392089844
4103,A599,24101-2-21-170-1138,148,0.0,0.0,37.0,0480-01,2025-04-09 23:37:02,35.69789505004883 139.65921020507812
4104,F566,24006-1-21-170-1221,158,1.0,0.0,12.0,0964-02,2025-04-09 23:36:30,35.69394302368164 139.69454956054688
4105,E400,24006-2-21-170-1226,158,0.0,0.0,6.0,1092-02,2025-04-09 23:37:06,35.69756317138672 139.6750030517578
4106,T262,24302-1-21-170-1223,158,1.0,0.0,9.0,1399-01,2025-04-09 23:35:41,35.68887710571289 139.6549835205078
4107,B725,24302-2-21-170-1215,158,0.0,0.0,14.0,0781-02,2025-04-09 23:35:45,35.69546890258789 139.65447998046875
4108,B715,24001-1-06-170-1234,169,1.0,0.0,2.0,0863-01,2025-04-09 23:36:06,35.63444900512695 139.73806762695312
4109,L308,24001-1-06-170-1213,169,1.0,0.0,11.0,1176-01,2025-04-09 23:36:46,35.655174255371094 139.72303771972656
4110,H859,24001-1-06-170-1152,169,1.0,0.0,21.0,0574-02,2025-04-09 23:33:58,35.68355941772461 139.71974182128906
4111,T245,24001-2-21-170-1229,169,0.0,0.0,3.0,2001-01,2025-04-09 23:35:41,35.69123840332031 139.70416259765625
4112,F568,24001-2-21-170-1207,169,0.0,0.0,16.0,0009-01,2025-04-09 23:36:45,35.66759490966797 139.7243194580078
4113,H177,24001-2-06-170-1145,169,0.0,0.0,27.0,0867-02,2025-04-09 23:36:06,35.63878631591797 139.73487854003906
